0.5317865804993204,0.7929137325927789,-1.4280286786233174,-1.2461921894221561,-0.2917299829957891,0.0,1.0
-0.01109666734264218,0.48502061989733014,-0.4879288125761417,-0.421842461915132,-0.2917299829957891,0.0,1.0
0.04449911894475432,-0.5145775678947426,0.2821684501827503,-0.3646174339268395,-0.2917299829957891,0.0,1.0
-0.901833488799197,-0.3247804436304249,0.5102916016037805,0.5293303005929727,-0.2917299829957891,1.0,0.0
-0.6767264655179438,0.5250889016864634,-0.8700714165489504,-1.063690748810845,2.042109880970524,0.0,1.0
-0.5004198693956121,-0.4850535707869601,-0.28886593522148474,-0.5038134479524158,-0.2917299829957891,0.0,1.0
-0.4430750666236714,-0.4302232904439347,1.7380881809080517,1.8903579932874965,-0.2917299829957891,1.0,0.0
0.6112378047398442,0.4069929132553327,0.5030265330871871,0.5293303005929727,-0.2917299829957891,1.0,0.0
-0.1276786513779976,1.1725079811214134,-0.7974207313830172,-0.9554271823465078,-0.2917299829957891,0.0,1.0
-0.7441352811763601,-1.1809763597561245,-0.0011692219643892375,0.776789881082886,-0.2917299829957891,1.0,0.0
0.2193434225964015,-0.33954244218431634,0.24874913500642098,0.5962990495630557,-0.2917299829957891,1.0,0.0
0.8758553971309645,0.723321453695862,-0.7974207313830172,-0.7271457193445626,2.042109880970524,0.0,1.0
-1.3247514092422596,0.9827108568570961,-0.31211415447458335,-0.14809030099816528,-0.2917299829957891,0.0,1.0
0.44576937634140934,-1.2990723481872555,1.3065431110224084,0.7458574335216469,2.042109880970524,0.0,1.0
-0.7518194847478001,0.7929137325927789,-0.871524430252269,-0.7729257417351967,-0.2917299829957891,0.0,1.0
0.15904536248170587,0.9974728554109876,-0.8686184028456316,-0.9569738047245697,-0.2917299829957891,0.0,1.0
-0.23184548561322788,0.07168466038837165,0.24874913500642098,0.5962990495630557,-0.2917299829957891,1.0,0.0
4.976008795324724,-1.0417918019622914,0.2923395461059809,-0.0583862030705717,3.2090298129536805,0.0,1.0
